Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Traversee De La Mangrove (Francophone) by Maryse Conde (1989-06-01) - Maryse Conde.epub;Conde, Maryse;Traversee De La Mangrove (Francophone) by Maryse Conde (1989-06-01);110;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres | R9: Titre court et auteur long;Traversee De La Mangrove (Francophone) by Maryse Conde (1989-06-01);Conde, Maryse
Compagnons du Jéhu, Les - Alexandre Dumas.epub;Alexandre Dumas;Compagnons du Jéhu, Les;80;PROBABLE;R3: Auteur se termine par article défini | R7: Titre ressemble à un nom complet;Compagnons du Jéhu, Les;Alexandre Dumas
Burroughs,Edgar Rice [Tarzan-01] Tarzan,seigneur de la jungle (1914-1986) french.zzz.epub;Burroughs,Edgar Rice;Tarzan,seigneur de la jungle (1914-1986);60;PROBABLE;R5: Auteur contient des chiffres | R9: Titre court et auteur long;Tarzan,seigneur de la jungle (1914-1986);Burroughs,Edgar Rice
Providence - Valérie Tong Cuong.epub;Cuong, Valérie Tong;Providence;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Providence;Cuong, Valérie Tong
Fantastique Maître Renard - Roald Dahl.epub;Dahl, Roald;Fantastique Maître Renard;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fantastique Maître Renard;Dahl, Roald
duquet_edouard_-_pierre_et_amelie.epub;Pierre et Amelie;Duquet Edouard;75;PROBABLE;R7: Titre ressemble à un nom complet | R8: Titre contient '&' entre noms;Duquet Edouard;Pierre et Amelie
Ballade pour Leroy - Willy Vlautin.epub;Vlautin, Willy;Ballade pour Leroy;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ballade pour Leroy;Vlautin, Willy
Chez les anges - Marian Keyes.epub;Keyes, Marian;Chez les anges;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Chez les anges;Keyes, Marian
Sophistes, Les - Romeyer Dherbey Gilbert.epub;Gilbert, Romeyer Dherbey;Sophistes, Les;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Sophistes, Les;Gilbert, Romeyer Dherbey
Chien-Loup (LITTERATURE FRA) (French Edition) - Serge Joncour.epub;Joncour, Serge;Chien-Loup (LITTERATURE FRA) (French Edition);105;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Chien-Loup (LITTERATURE FRA) (French Edition);Joncour, Serge
Tort Du Soldat, Le - Erri de Luca.epub;de Luca, Erri;Tort Du Soldat, Le;50;PROBABLE;R3: Auteur se termine par article défini;Tort Du Soldat, Le;de Luca, Erri
The Nun - René Bazin.epub;Bazin, René;The Nun;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;The Nun;Bazin, René
Coelho,Paulo [] Guerrier de lumière - Volume 3 (2008) french.zzz.epub;Coelho,Paulo;Guerrier de lumière - Volume 3;90;CERTAIN;R5: Auteur contient des chiffres | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Guerrier de lumière - Volume 3;Coelho,Paulo
Qu'est-ce que la littérature _ - Jean-Paul Sartre.epub;Sartre, Jean-Paul;Qu'est-ce que la littérature _;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Qu'est-ce que la littérature _;Sartre, Jean-Paul
Capitaine Conan - Roger Vercel.epub;Vercel, Roger;Capitaine Conan;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Capitaine Conan;Vercel, Roger
Sous-marin « JULES-VERNE », Le - Gustave Le Rouge.epub;Le Rouge, Gustave;Sous-marin « JULES-VERNE », Le;50;PROBABLE;R3: Auteur se termine par article défini;Sous-marin « JULES-VERNE », Le;Le Rouge, Gustave
Brave Soldat Chveik, Le - Jaroslav Hasek.epub;Hasek, Jaroslav;Brave Soldat Chveik, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Brave Soldat Chveik, Le;Hasek, Jaroslav
Extrême urgence - Michael Crichton.epub;Crichton, Michael;Extrême urgence;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Extrême urgence;Crichton, Michael
Simmons,Dan [Les cantos d'Hypérion-05] Endymion - Tome 1 (1995) french.Alex.epub;Simmons,Dan;Endymion - Tome 1;65;PROBABLE;R5: Auteur contient des chiffres | R10: Mots-clés de titres dans auteur;Endymion - Tome 1;Simmons,Dan
Baby Jane - Sofi Oksanen.epub;Oksanen, Sofi;Baby Jane;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Baby Jane;Oksanen, Sofi
Père et fils - Larry Brown.epub;Brown, Larry;Père et fils;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Père et fils;Brown, Larry
Monologues du vagin, Les - Eve Ensler.epub;Ensler, Eve;Monologues du vagin, Les;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Monologues du vagin, Les;Ensler, Eve
Bande Cadet - Les Habits Noirs - Tome VIII, La - Paul Féval (père).epub;(père), Paul Féval;Tome VIII, La;80;PROBABLE;R3: Auteur se termine par article défini | R10: Mots-clés de titres dans auteur;Tome VIII, La;(père), Paul Féval
Buridan, le héros de la tour Nesle - Michel Zévaco.epub;Zévaco, Michel;Buridan, le héros de la tour Nesle;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Buridan, le héros de la tour Nesle;Zévaco, Michel
Mascarade - Ray Celestin.epub;Celestin, Ray;Mascarade;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mascarade;Celestin, Ray
Motel blues - Bill Bryson.epub;Bryson, Bill;Motel blues;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Motel blues;Bryson, Bill
Roman russe, Le - E.-M. de Vogüé.epub;de Vogüé, E.-M.;Roman russe, Le;80;PROBABLE;R3: Auteur se termine par article défini | R10: Mots-clés de titres dans auteur;Roman russe, Le;de Vogüé, E.-M.
Sand,George [-57a] Consuelo - Tome 1 (1843) french.zzz.epub;Consuelo, Tome I (Dodo Press);Sand, George;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sand, George;Consuelo, Tome I (Dodo Press)
Zombi - Joyce Carol Oates.epub;Oates, Joyce Carol;Zombi;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Zombi;Oates, Joyce Carol
Grandes Largeurs, Les - Henri Calet.epub;Henri Calet;Grandes Largeurs, Les;80;PROBABLE;R3: Auteur se termine par article défini | R7: Titre ressemble à un nom complet;Grandes Largeurs, Les;Henri Calet
Cages flottantes - Premières Aventures de Chéri-Bibi - Tome I, Les - Gaston Leroux.epub;Leroux, Gaston;Tome I, Les;130;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R10: Mots-clés de titres dans auteur;Tome I, Les;Leroux, Gaston
Baise-moi - Virginie Despentes.epub;Despentes, Virginie;Baise-moi;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Baise-moi;Despentes, Virginie
Grant County 04 Indélébile - Karin Slaughter.epub;Slaughter, Karin;Grant County 04 Indélébile;85;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres;Grant County 04 Indélébile;Slaughter, Karin
Barrage sur le Nil - Christian Jacq.epub;Jacq, Christian;Barrage sur le Nil;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Barrage sur le Nil;Jacq, Christian
Gommes, Les - Alain Robbe-Grillet.epub;Alain Robbe-Grillet;Gommes, Les;80;PROBABLE;R3: Auteur se termine par article défini | R7: Titre ressemble à un nom complet;Gommes, Les;Alain Robbe-Grillet
Chine en folie, La - Albert Londres.epub;Londres, Albert;Chine en folie, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Chine en folie, La;Londres, Albert
Mademoiselle de la Ferté - Pierre Benoit.epub;Benoit, Pierre;Mademoiselle de la Ferté;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mademoiselle de la Ferté;Benoit, Pierre
évangile de Jimmy, L' - Didier van Cauwelaert.epub;van Cauwelaert, Didier;évangile de Jimmy, L';50;PROBABLE;R3: Auteur se termine par article défini;évangile de Jimmy, L';van Cauwelaert, Didier
Morwyn_ The Vengeance of God - John Cowper Powys.epub;Powys, John Cowper;Morwyn_ The Vengeance of God;90;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur;Morwyn_ The Vengeance of God;Powys, John Cowper
Bagages perdus - Jordi Punti.epub;Punti, Jordi;Bagages perdus;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Bagages perdus;Punti, Jordi
Sous Vide, Le - Inconnu(e).epub;Inconnu(e);Sous Vide, Le;50;PROBABLE;R3: Auteur se termine par article défini;Sous Vide, Le;Inconnu(e)
Mr Vertigo - Paul Auster.epub;Auster, Paul;Mr Vertigo;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mr Vertigo;Auster, Paul
Hadji Mourad et Deux hussards - TOLSTOI Leon.epub;Leon, TOLSTOI;Hadji Mourad et Deux hussards;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R2: Format 'Prénom, Nom' dans titre | R9: Titre court et auteur long;Hadji Mourad et Deux hussards;Leon, TOLSTOI
C'était bien - Jean D' Ormesson.epub;Ormesson, Jean D';C'était bien;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;C'était bien;Ormesson, Jean D'
Colère de Kurathi Amman, La - KANDASAMI Meena et CHICHEREAU Carine.epub;KANDASAMI Meena et CHICHEREAU Carine;Colère de Kurathi Amman, La;95;CERTAIN;R3: Auteur se termine par article défini | R8: Titre contient '&' entre noms;Colère de Kurathi Amman, La;KANDASAMI Meena et CHICHEREAU Carine
Fille du froid, La - Rupert Thomson.epub;Thomson, Rupert;Fille du froid, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Fille du froid, La;Thomson, Rupert
Watch Dogs_ Dark Clouds - John Shirley.epub;Shirley, John;Watch Dogs_ Dark Clouds;90;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur;Watch Dogs_ Dark Clouds;Shirley, John
Arsène Lupin gentleman-cambrioleur_ Le collier de la Reine - Maurice Leblanc.epub;Leblanc, Maurice;Arsène Lupin gentleman-cambrioleur_ Le collier de la Reine;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Arsène Lupin gentleman-cambrioleur_ Le collier de la Reine;Leblanc, Maurice
Autre Vue, L' - Georges Eekhoud.epub;Eekhoud, Georges;Autre Vue, L';100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Autre Vue, L';Eekhoud, Georges
Paradis sur mesure - Bernard Werber.epub;Werber, Bernard;Paradis sur mesure;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Paradis sur mesure;Werber, Bernard
Décombres Flamboyants - Tom Lanoye.epub;Lanoye, Tom;Décombres Flamboyants;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Décombres Flamboyants;Lanoye, Tom
Corbehaut - Félix Vallotton.epub;Vallotton, Félix;Corbehaut;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Corbehaut;Vallotton, Félix
Cry Father - Benjamin Whitmer.epub;Whitmer, Benjamin;Cry Father;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Cry Father;Whitmer, Benjamin
Melite, ou Les fausses lettres. Piece comique - Pierre Corneille.epub;Corneille, Pierre;Melite, ou Les fausses lettres. Piece comique;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Melite, ou Les fausses lettres. Piece comique;Corneille, Pierre
Quartier perdu - Patrick Modiano.epub;Modiano, Patrick;Quartier perdu;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Quartier perdu;Modiano, Patrick
Madone de l'avenir, La - Henry James.epub;James, Henry;Madone de l'avenir, La;140;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R2: Format 'Prénom, Nom' dans titre | R3: Auteur se termine par article défini;Madone de l'avenir, La;James, Henry
Sarah Thornhill - Kate Grenville.epub;Grenville, Kate;Sarah Thornhill;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sarah Thornhill;Grenville, Kate
Grande Ceinture, La - Rene Fallet.epub;Rene Fallet;Grande Ceinture, La;50;PROBABLE;R3: Auteur se termine par article défini;Grande Ceinture, La;Rene Fallet
Irma Gilquin - Charles Barbara.epub;Barbara, Charles;Irma Gilquin;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Irma Gilquin;Barbara, Charles
Cook,Glen [Compagnie noire-3-Livres de la pierre scintillante-2] Elle est les ténèbres - Partie 2 (1997) french.zzz.epub;Cook,Glen;Elle est les ténèbres - Partie 2;90;CERTAIN;R5: Auteur contient des chiffres | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Elle est les ténèbres - Partie 2;Cook,Glen
Lutteurs immobiles, Les - Serge Brussolo.epub;Brussolo, Serge;Lutteurs immobiles, Les;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Lutteurs immobiles, Les;Brussolo, Serge
Frères sorcières - Antoine Volodine.epub;Volodine, Antoine;Frères sorcières;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Frères sorcières;Volodine, Antoine
Lettre à un jeune artiste - Hermann Hesse.epub;Hesse, Hermann;Lettre à un jeune artiste;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Lettre à un jeune artiste;Hesse, Hermann
Arrête avec tes mensonges - Philippe Besson.epub;Besson, Philippe;Arrête avec tes mensonges;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Arrête avec tes mensonges;Besson, Philippe
message, Le - Honoré de Balzac.epub;de Balzac, Honoré;message, Le;50;PROBABLE;R3: Auteur se termine par article défini;message, Le;de Balzac, Honoré
Leçons de conduite - Anne Tyler.epub;Tyler, Anne;Leçons de conduite;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Leçons de conduite;Tyler, Anne
Mystères du peuple - Tome II, Les - Eugène Sue.epub;Sue, Eugène;Tome II, Les;130;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R10: Mots-clés de titres dans auteur;Tome II, Les;Sue, Eugène
Satan à Goray - Isaac Bashevis Singer.epub;Singer, Isaac Bashevis;Satan à Goray;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Satan à Goray;Singer, Isaac Bashevis
Vengeance Anglaise, Une - Pierre Zaccone.epub;Zaccone, Pierre;Vengeance Anglaise, Une;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Vengeance Anglaise, Une;Zaccone, Pierre
Amok ou le Fou de Malaisie - Stefan Zweig.epub;Zweig, Stefan;Amok ou le Fou de Malaisie;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Amok ou le Fou de Malaisie;Zweig, Stefan
Idiot de la famille (Tome 1) - Gustave Flaubert de 1821 à 1857, L' - Jean-Paul Sartre.epub;Sartre, Jean-Paul;Gustave Flaubert de 1821 à 1857, L';160;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R5: Auteur contient des chiffres | R9: Titre court et auteur long;Gustave Flaubert de 1821 à 1857, L';Sartre, Jean-Paul
Profession _ Ecrivain - Gisèle Sapiro & Cécile Rabot.epub;Gisèle Sapiro & Cécile Rabot;Profession _ Ecrivain;85;PROBABLE;R6: Ponctuation inhabituelle dans auteur | R8: Titre contient '&' entre noms;Profession _ Ecrivain;Gisèle Sapiro & Cécile Rabot
Et puis - Sôseki Natsume.epub;Natsume, Sôseki;Et puis;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Et puis;Natsume, Sôseki
Cinquième témoin, Le - Michael Connelly.epub;Connelly, Michael;Cinquième témoin, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Cinquième témoin, Le;Connelly, Michael
Danse avec les truites - John Gierach.epub;Gierach, John;Danse avec les truites;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Danse avec les truites;Gierach, John
Incurables, Les - Bassoff,Jon.epub;Incurables, Les;Bassoff,Jon;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Bassoff,Jon;Incurables, Les
Lire Aux Cabinets, Precede De Ils Etaient Vivants ET Ils M'Ont Parle - Henry Miller.epub;Miller, Henry;Lire Aux Cabinets, Precede De Ils Etaient Vivants ET Ils M'Ont Parle;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Lire Aux Cabinets, Precede De Ils Etaient Vivants ET Ils M'Ont Parle;Miller, Henry
Homme sans bras, L' - Paul Féval (père).epub;(père), Paul Féval;Homme sans bras, L';50;PROBABLE;R3: Auteur se termine par article défini;Homme sans bras, L';(père), Paul Féval
Vivre vite - Philippe Besson.epub;Besson, Philippe;Vivre vite;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Vivre vite;Besson, Philippe
Invitations Au Supplice - Vladimir Nabokov.epub;Nabokov, Vladimir;Invitations Au Supplice;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Invitations Au Supplice;Nabokov, Vladimir
Qui a tué Roger Ackroyd_ - Pierre Bayard.epub;Bayard, Pierre;Qui a tué Roger Ackroyd_;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Qui a tué Roger Ackroyd_;Bayard, Pierre
Kéraban le têtu (Entièrement Illustré) - Jules Verne.epub;Verne, Jules;Kéraban le têtu (Entièrement Illustré);75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Kéraban le têtu (Entièrement Illustré);Verne, Jules
Collector - Olivier Bonnard.epub;Bonnard, Olivier;Collector;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Collector;Bonnard, Olivier
Molosses - Craig Johnson.epub;Johnson, Craig;Molosses;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Molosses;Johnson, Craig
SAS 117 - Tuerie à Marrakech, Éditions Gérard de ie à Marrakech, Éditions Gérard de Villiers, 1995.epub;SAS 117;Tuerie à Marrakech, Éditions Gérard de ie à Marrakech, Éditions Gérard de Villiers, 1995;90;CERTAIN;R5: Auteur contient des chiffres | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Tuerie à Marrakech, Éditions Gérard de ie à Marrakech, Éditions Gérard de Villiers, 1995;SAS 117
Gilles-Éric SÉRALINI - Gilles-Eric Séralini.epub;Séralini, Gilles-Eric;Gilles-Éric SÉRALINI;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Gilles-Éric SÉRALINI;Séralini, Gilles-Eric
Conversation d'Eiros avec Charmion (low cost). Édition limitée - Edgar Allan Poe.epub;Poe, Edgar Allan;Conversation d'Eiros avec Charmion (low cost). Édition limitée;80;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R10: Mots-clés de titres dans auteur;Conversation d'Eiros avec Charmion (low cost). Édition limitée;Poe, Edgar Allan
Bavard (French Edition), Le - Louis-Rene Des Forets.epub;Louis-Rene Des Forets;Bavard (French Edition), Le;80;PROBABLE;R3: Auteur se termine par article défini | R10: Mots-clés de titres dans auteur;Bavard (French Edition), Le;Louis-Rene Des Forets
Carte du pendu_ Une enquête de Lincoln Rhyme, La - Jeffery Deaver.epub;Deaver, Jeffery;Carte du pendu_ Une enquête de Lincoln Rhyme, La;165;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Carte du pendu_ Une enquête de Lincoln Rhyme, La;Deaver, Jeffery
Corsaire triplex - Paul D' Ivoi.epub;Ivoi, Paul D';Corsaire triplex;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Corsaire triplex;Ivoi, Paul D'
Lettres à Emil - Henry Miller.epub;Miller, Henry;Lettres à Emil;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Lettres à Emil;Miller, Henry
Trône de Fer -05-L'Invincible Forteresse, Le - inconnu.epub;inconnu;Trône de Fer -05-L'Invincible Forteresse, Le;110;CERTAIN;R3: Auteur se termine par article défini | R5: Auteur contient des chiffres | R9: Titre court et auteur long;Trône de Fer -05-L'Invincible Forteresse, Le;inconnu
